,Unnamed: 0.1,Unnamed: 0,listing_type,unit_description,detailed_url,latitude,longitude,unit_address,unit_address_street,unit_city,unit_zipcode,beds,baths,area,price,unit_number
2935,2935.0,2935.0,nested,For Rent,/b/600-w-136th-st-new-york-ny-2Kpc/,40.82086,-73.95507,"600 W 136th St, New York, NY",600 W  136th St   Apt 4D,New York,10031,,,,,
2936,2936.0,2936.0,nested,For Rent,/b/1-mima-tower-new-york-ny-5XVLHN/,40.75903,-73.994484,"460 W 42nd St, New York, NY",460 W  42nd St   Apt 57A,New York,10036,,,,,
2937,2937.0,2937.0,nested,Apartment for rent,https://www.zillow.com/homedetails/335-E-9th-St-APT-8-New-York-NY-10003/2121129404_zpid/,40.72872,-73.98557,"335 E 9th St APT 8, New York, NY 10003",335 E 9th St APT 8,New York,10003,,,,,
2938,2938.0,2938.0,nested,Apartment for rent,https://www.zillow.com/homedetails/68-W-82nd-St-APT-B-New-York-NY-10024/2122188283_zpid/,40.783432,-73.97353,"68 W 82nd St APT B, New York, NY 10024",68 W 82nd St APT B,New York,10024,,,,,
2939,2939.0,2939.0,regular,Apartment for rent,https://www.zillow.com/homedetails/217-E-7th-St-5C-D-New-York-NY-10009/55500821_zpid/,40.72458,-73.97947,"217 E 7th St #5C-D, New York, NY 10009",217 E 7th St #5C-D,New York,10009,2.0,2.0,1050.0,5200.0,
2940,2940.0,2940.0,nested,Apartment for rent,https://www.zillow.com/homedetails/160-E-23rd-St-APT-3A-New-York-NY-10010/2053595047_zpid/,40.738773,-73.98374,"160 E 23rd St APT 3A, New York, NY 10010",160 E 23rd St APT 3A,New York,10010,,,,,
2941,2941.0,2941.0,nested,Apartment for rent,https://www.zillow.com/homedetails/333-E-49th-St-APT-9D-New-York-NY-10017/2054695935_zpid/,40.754044,-73.9676,"333 E 49th St APT 9D, New York, NY 10017",333 E 49th St APT 9D,New York,10017,,,,,
2942,2942.0,2942.0,nested,Apartment for rent,https://www.zillow.com/homedetails/223-Mott-St-APT-18-New-York-NY-10012/2089318290_zpid/,40.722378,-73.995445,"223 Mott St APT 18, New York, NY 10012",223 Mott St APT 18,New York,10012,,,,,
2943,2943.0,2943.0,nested,Apartment for rent,https://www.zillow.com/homedetails/459-W-43rd-St-APT-4A-New-York-NY-10036/2108950676_zpid/,40.760242,-73.994255,"459 W 43rd St APT 4A, New York, NY 10036",459 W 43rd St APT 4A,New York,10036,,,,,
2944,2944.0,2944.0,nested,For Rent,/b/340-e-52nd-st-new-york-ny-5YDPBk/,40.75526,-73.96613,"340 E 52nd St, New York, NY",340 E  52nd St   Apt 6H,New York,10022,,,,,
2945,2945.0,2945.0,nested,For Rent,/b/202-riverside-dr-new-york-ny-2C5j/,40.79366,-73.97612,"202 Riverside Dr, New York, NY",202 Riverside Dr   Apt 9J,New York,10025,,,,,
2946,2946.0,2946.0,nested,For Rent,/b/1845-adam-clayton-powell-jr-blvd-new-york-ny-4rvZ/,40.80081,-73.95377,"1845 Adam Clayton Powell Jr Blvd, New York, NY",1845 Adam Clayton Powell Jr Blvd Apt 1A,New York,10026,,,,,
2947,2947.0,2947.0,nested,Apartment for rent,https://www.zillow.com/homedetails/108-E-38th-St-APT-1502-New-York-NY-10016/2127596810_zpid/,40.74921,-73.97883,"108 E 38th St APT 1502, New York, NY 10016",108 E 38th St APT 1502,New York,10016,,,,,
2948,2948.0,2948.0,nested,For Rent,/b/224-w-124th-st-new-york-ny-BjbW8P/,40.80859,-73.94953,"224 W 124th St, New York, NY",224 W  124th St Apt 909,New York,10027,,,,,
2949,2949.0,2949.0,nested,The Aldyn,/apartments/new-york-ny/the-aldyn/2BHy/,40.774574,-73.99098,"60 Riverside Blvd, New York, NY",60 Riverside Blvd Apt 418,New York,10069,,,,,
2950,2950.0,2950.0,regular,Apartment for rent,https://www.zillow.com/homedetails/233-E-34th-St-APT-3R-New-York-NY-10016/2087562077_zpid/,40.745335,-73.97646,"233 E 34th St APT 3R, New York, NY 10016",233 E 34th St APT 3R,New York,10016,1.0,1.0,500.0,5240.0,
2951,2951.0,2951.0,nested,For Rent,/apartments/staten-island-ny/170-amsterdam/8h9L/,40.776016,-73.98393,"170 Amsterdam Ave, New York, NY",170 Amsterdam Ave  # 6N,New York,10023,,,,,
2952,2952.0,2952.0,nested,170 Amsterdam,/apartments/staten-island-ny/170-amsterdam/8h9L/,40.77601,-73.9839,"170 Amsterdam Ave, Staten Island, NY",170 Amsterdam Ave  # 1-06N,Staten Island,10314,,,,,
2953,2953.0,2953.0,nested,For Rent,/b/625-w-57th-st-new-york-ny-5HFL/,40.77143,-73.992966,"625 W 57th St, New York, NY",625 W  57th St   Apt 1951,New York,10019,,,,,
2954,2954.0,2954.0,nested,Apartment for rent,https://www.zillow.com/homedetails/633-E-6th-St-9-New-York-NY-10009/2100288656_zpid/,40.723995,-73.9799,"633 E 6th St #9, New York, NY 10009",633 E 6th St #9,New York,10009,,,,,
2955,2955.0,2955.0,regular,Apartment for rent,https://www.zillow.com/homedetails/300-E-93rd-St-APT-19B-New-York-NY-10128/31544669_zpid/,40.782013,-73.94845,"300 E 93rd St APT 19B, New York, NY 10128",300 E 93rd St APT 19B,New York,10128,1.0,2.0,914.0,5250.0,
2956,2956.0,2956.0,regular,Townhouse for rent,https://www.zillow.com/homedetails/2050-Madison-Ave-New-York-NY-10035/31547432_zpid/,40.808792,-73.93873,"2050 Madison Ave, New York, NY 10035",2050 Madison Ave,New York,10035,3.0,2.0,2417.0,5250.0,
2957,2957.0,2957.0,nested,Apartment for rent,https://www.zillow.com/homedetails/225-E-79th-St-APT-2B-New-York-NY-10075/244712434_zpid/,40.77401,-73.95594,"225 E 79th St APT 2B, New York, NY 10075",225 E 79th St APT 2B,New York,10075,,,,,
2958,2958.0,2958.0,nested,For Rent,/b/620-42nd-st-new-york-ny-9gps3k/,40.76135,-73.999565,"620 42nd St, New York, NY",620 42nd St Apt S38L,New York,10036,,,,,
2959,2959.0,2959.0,nested,For Rent,/b/305-e-86th-st-new-york-ny-9hJJX8/,40.77803,-73.95107,"305 E 86th St, New York, NY",305 E  86th St   Apt 8LW,New York,10028,,,,,
2960,2960.0,2960.0,nested,For Rent,/b/275-south-st-new-york-ny-97QJ2g/,40.710705,-73.98771,"275 South St, New York, NY",275 South St   Apt 6N,New York,10002,,,,,
2961,2961.0,2961.0,regular,Apartment for rent,https://www.zillow.com/homedetails/360-W-34th-St-APT-12W-New-York-NY-10001/2125376918_zpid/,40.75301,-73.99583,"360 W 34th St APT 12W, New York, NY 10001",360 W 34th St APT 12W,New York,10001,1.0,1.0,700.0,5250.0,
2962,2962.0,2962.0,nested,Apartment for rent,https://www.zillow.com/homedetails/55-E-9th-St-APT-6N-New-York-NY-10003/72512921_zpid/,40.73168,-73.99284,"55 E 9th St APT 6N, New York, NY 10003",55 E 9th St APT 6N,New York,10003,,,,,
2963,2963.0,2963.0,nested,Apartment for rent,https://www.zillow.com/homedetails/201-E-30th-St-APT-63-New-York-NY-10016/344569043_zpid/,40.743164,-73.9796,"201 E 30th St APT 63, New York, NY 10016",201 E 30th St APT 63,New York,10016,,,,,
2964,2964.0,2964.0,nested,For Rent,/b/443-e-88th-st-new-york-ny-2G3x/,40.77771,-73.946724,"443 E 88th St, New York, NY",443 E  88th St   Apt 14,New York,10128,,,,,
2965,2965.0,2965.0,nested,Apartment for rent,https://www.zillow.com/homedetails/637-E-6th-St-APT-9-New-York-NY-10009/2100829971_zpid/,40.723927,-73.97974,"637 E 6th St APT 9, New York, NY 10009",637 E 6th St APT 9,New York,10009,,,,,
2966,2966.0,2966.0,nested,Apartment for rent,https://www.zillow.com/homedetails/203-E-14th-St-APT-5-New-York-NY-10003/2122266949_zpid/,40.733322,-73.9865,"203 E 14th St APT 5, New York, NY 10003",203 E 14th St APT 5,New York,10003,,,,,
2967,2967.0,2967.0,regular,Apartment for rent,https://www.zillow.com/homedetails/47-E-1st-St-APT-3F-New-York-NY-10003/2132526039_zpid/,40.72368,-73.98989,"47 E 1st St APT 3F, New York, NY 10003",47 E 1st St APT 3F,New York,10003,2.0,2.0,425.0,5270.0,
2968,2968.0,2968.0,nested,For Rent,/b/21-west-end-ave-new-york-ny-C3MpDy/,40.709923,-74.016525,"21 W End Ave, New York, NY",21 W  End Ave  Apt 2713,New York,10023,,,,,
2969,2969.0,2969.0,nested,For Rent,/b/20-exchange-pl-new-york-ny-5XjKnP/,40.70544,-74.00934,"20 Exchange Pl, New York, NY",20 Exchange Pl   Apt 1204,New York,10005,,,,,
2970,2970.0,2970.0,nested,Apartment for rent,https://www.zillow.com/homedetails/325-E-10th-St-APT-F2A-New-York-NY-10009/2125251445_zpid/,40.727432,-73.98068,"325 E 10th St APT F2A, New York, NY 10009",325 E 10th St APT F2A,New York,10009,,,,,
2971,2971.0,2971.0,nested,Apartment for rent,https://www.zillow.com/homedetails/120-Ridge-St-1G-New-York-NY-10002/2053232824_zpid/,40.71908,-73.98287,"120 Ridge St #1G, New York, NY 10002",120 Ridge St #1G,New York,10002,,,,,
2972,2972.0,2972.0,regular,Apartment for rent,https://www.zillow.com/homedetails/202-1st-Ave-APT-17-New-York-NY-10009/2094775868_zpid/,40.73013,-73.98308,"202 1st Ave APT 17, New York, NY 10009",202 1st Ave APT 17,New York,10009,3.0,1.0,925.0,5295.0,
2973,2973.0,2973.0,nested,Apartment for rent,https://www.zillow.com/homedetails/400-E-84th-St-APT-16F-New-York-NY-10028/2127594662_zpid/,40.775246,-73.95015,"400 E 84th St APT 16F, New York, NY 10028",400 E 84th St APT 16F,New York,10028,,,,,
2974,2974.0,2974.0,nested,For Rent,/b/555-38th-st-new-york-ny-C7kQP2/,40.758003,-73.99951,"555 38th St, New York, NY",555 38th St Apt 904,New York,10018,,,,,
2975,2975.0,2975.0,nested,Apartment for rent,https://www.zillow.com/homedetails/326-E-35th-St-APT-A-New-York-NY-10016/2127580065_zpid/,40.744667,-73.97414,"326 E 35th St APT A, New York, NY 10016",326 E 35th St APT A,New York,10016,,,,,
2976,2976.0,2976.0,nested,Apartment for rent,https://www.zillow.com/homedetails/334-E-100th-St-APT-1B-New-York-NY-10029/2127746366_zpid/,40.786,-73.94356,"334 E 100th St APT 1B, New York, NY 10029",334 E 100th St APT 1B,New York,10029,,,,,
2977,2977.0,2977.0,regular,Apartment for rent,https://www.zillow.com/homedetails/160-E-88th-St-APT-8G-New-York-NY-10128/2103335063_zpid/,40.78064,-73.95451,"160 E 88th St APT 8G, New York, NY 10128",160 E 88th St APT 8G,New York,10128,1.0,1.0,716.0,5299.0,
2978,2978.0,2978.0,regular,Apartment for rent,https://www.zillow.com/homedetails/106-W-76th-St-APT-B-New-York-NY-10023/2118324116_zpid/,40.77999,-73.977486,"106 W 76th St APT B, New York, NY 10023",106 W 76th St APT B,New York,10023,2.0,1.5,1600.0,5300.0,
2979,2979.0,2979.0,nested,For Rent,/b/305-e-63rd-st-new-york-ny-5Xjjxk/,40.763016,-73.96169,"305 E 63rd St, New York, NY",305 E  63rd St   Apt 6G,New York,10065,,,,,
2980,2980.0,2980.0,nested,For Rent,/b/425-5th-ave-new-york-ny-4zpL/,40.7509,-73.98237,"425 5th Ave, New York, NY",425 5th Ave Apt 48D,New York,10016,,,,,
2981,2981.0,2981.0,nested,For Rent,/b/611-w-56th-st-new-york-ny-5Z6vwN/,40.769882,-73.992455,"611 W 56th St, New York, NY",611 W  56th St # 3F,New York,10019,,,,,
2982,2982.0,2982.0,regular,Apartment for rent,https://www.zillow.com/homedetails/208-Broadway-APT-J106-New-York-NY-10002/344033968_zpid/,40.71492,-73.98757,"208 Broadway APT J106, New York, NY 10002",208 Broadway APT J106,New York,10002,2.0,1.0,1000.0,5300.0,
2983,2983.0,2983.0,nested,Apartment for rent,https://www.zillow.com/homedetails/331-E-81st-St-2E-New-York-NY-10028/2054243720_zpid/,40.774395,-73.95289,"331 E 81st St #2E, New York, NY 10028",331 E 81st St #2E,New York,10028,,,,,
2984,2984.0,2984.0,nested,For Rent,/b/1-wall-st-new-york-ny-9Vn7Zj/,40.707123,-74.011826,"1 Wall St, New York, NY",1 Wall St   Apt 819,New York,10005,,,,,
2985,2985.0,2985.0,nested,Apartment for rent,https://www.zillow.com/homedetails/404-W-51st-St-APT-2C-New-York-NY-10019/2097996314_zpid/,40.764137,-73.989136,"404 W 51st St APT 2C, New York, NY 10019",404 W 51st St APT 2C,New York,10019,,,,,
2986,2986.0,2986.0,nested,Apartment for rent,https://www.zillow.com/homedetails/401-2nd-Ave-APT-25D-New-York-NY-10010/2111270715_zpid/,40.737885,-73.9809,"401 2nd Ave APT 25D, New York, NY 10010",401 2nd Ave APT 25D,New York,10010,,,,,
2987,2987.0,2987.0,nested,For Rent,/b/300-e-57th-st-new-york-ny-2Ckv/,40.75903,-73.96504,"300 E 57th St, New York, NY",300 E  57th St   Apt 2A,New York,10022,,,,,
2988,2988.0,2988.0,regular,Apartment for rent,https://www.zillow.com/homedetails/393-W-49th-St-APT-4R-New-York-NY-10019/31514838_zpid/,40.7628,-73.9887,"393 W 49th St APT 4R, New York, NY 10019",393 W 49th St APT 4R,New York,10019,2.0,2.0,1004.0,5300.0,
2989,2989.0,2989.0,nested,Apartment for rent,https://www.zillow.com/homedetails/304-E-65th-St-APT-39D-New-York-NY-10065/31538096_zpid/,40.763977,-73.96146,"304 E 65th St APT 39D, New York, NY 10065",304 E 65th St APT 39D,New York,10065,,,,,
2990,2990.0,2990.0,nested,For Rent,/b/70-little-west-st-new-york-ny-97QQdr/,40.707123,-74.01668,"70 Little West St, New York, NY",70 Little West St Apt 4A,New York,10004,,,,,
2991,2991.0,2991.0,nested,For Rent,/b/90-william-st-new-york-ny-95fH/,40.70808,-74.00747,"90 William St, New York, NY",90 William St Apt 12H,New York,10038,,,,,
2992,2992.0,2992.0,nested,Apartment for rent,https://www.zillow.com/homedetails/120-Charles-St-APT-5-New-York-NY-10014/344655757_zpid/,40.734283,-74.0067,"120 Charles St APT 5, New York, NY 10014",120 Charles St APT 5,New York,10014,,,,,
2993,2993.0,2993.0,nested,Apartment for rent,https://www.zillow.com/homedetails/100-Christopher-St-5F-New-York-NY-10014/2058378925_zpid/,40.733326,-74.004684,"100 Christopher St #5F, New York, NY 10014",100 Christopher St #5F,New York,10014,,,,,
2994,2994.0,2994.0,nested,Apartment for rent,https://www.zillow.com/homedetails/349-E-52nd-St-C-New-York-NY-10022/2076639158_zpid/,40.75552,-73.965576,"349 E 52nd St #C, New York, NY 10022",349 E 52nd St #C,New York,10022,,,,,
2995,2995.0,2995.0,nested,Apartment for rent,https://www.zillow.com/homedetails/120-Nassau-St-APT-4-New-York-NY-10038/2079664015_zpid/,40.710785,-74.006805,"120 Nassau St APT 4, New York, NY 10038",120 Nassau St APT 4,New York,10038,,,,,
2996,2996.0,2996.0,nested,Apartment for rent,https://www.zillow.com/homedetails/109-Ludlow-St-APT-24-New-York-NY-10002/2097382378_zpid/,40.719376,-73.98882,"109 Ludlow St APT 24, New York, NY 10002",109 Ludlow St APT 24,New York,10002,,,,,
2997,2997.0,2997.0,nested,Apartment for rent,https://www.zillow.com/homedetails/400-W-46th-St-APT-3B-New-York-NY-10036/2097575620_zpid/,40.761013,-73.991104,"400 W 46th St APT 3B, New York, NY 10036",400 W 46th St APT 3B,New York,10036,,,,,
2998,2998.0,2998.0,nested,Apartment for rent,https://www.zillow.com/homedetails/167-8th-Ave-APT-5E-New-York-NY-10011/2105785222_zpid/,40.74265,-74.00082,"167 8th Ave APT 5E, New York, NY 10011",167 8th Ave APT 5E,New York,10011,,,,,
2999,2999.0,2999.0,nested,The Octagon,/apartments/new-york-ny/the-octagon/97RhXV/,40.76877,-73.94308,"888 Main St, New York, NY",888 Main St   # 436,New York,10044,,,,,
3000,3000.0,3000.0,nested,For Rent,/b/266-w-96th-st-new-york-ny-9PM9p9/,40.794758,-73.972755,"266 W 96th St, New York, NY",266 W  96th St # 905,New York,10025,,,,,
3001,3001.0,3001.0,regular,Apartment for rent,https://www.zillow.com/homedetails/218-Avenue-A-APT-2FE-New-York-NY-10009/2124218889_zpid/,40.72996,-73.98033,"218 Avenue A APT 2FE, New York, NY 10009",218 Avenue A APT 2FE,New York,10009,2.0,1.0,470.0,5320.0,
3002,3002.0,3002.0,nested,21 Chelsea,/apartments/new-york-ny/21-chelsea/5XjKmx/,40.741943,-73.994995,"120 W 21st St, New York, NY",120 W  21st St   Apt 502,New York,10011,,,,,
3003,3003.0,3003.0,nested,Apartment for rent,https://www.zillow.com/homedetails/380-Broome-St-APT-13-New-York-NY-10013/2124744246_zpid/,40.72047,-73.99636,"380 Broome St APT 13, New York, NY 10013",380 Broome St APT 13,New York,10013,,,,,
3004,3004.0,3004.0,nested,Anagram Nomad,/apartments/new-york-ny/anagram-nomad/9hJFty/,40.744823,-73.9861,"10 E 29th St, New York, NY",10 E  29th St   Apt 26A,New York,10016,,,,,
3005,3005.0,3005.0,nested,For Rent,/apartments/manhattan-ny/ten23/5XSzbz/,40.747543,-74.004684,"500 W 23rd St, New York, NY",500 W  23rd St   Apt 2B,New York,10011,,,,,
3006,3006.0,3006.0,regular,Apartment for rent,https://www.zillow.com/homedetails/161-W-4th-St-APT-3R-New-York-NY-10014/2085448053_zpid/,40.732105,-74.00119,"161 W 4th St APT 3R, New York, NY 10014",161 W 4th St APT 3R,New York,10014,1.0,1.0,350.0,5340.0,
3007,3007.0,3007.0,nested,For Rent,/b/13-university-pl-new-york-ny-3hW8/,40.730705,-73.99506,"1 University Pl, New York, NY",1 University Pl   Apt 3E,New York,10003,,,,,
3008,3008.0,3008.0,nested,For Rent,/b/626-1st-ave-new-york-ny-4nqr/,40.7445,-73.97247,"626 1st Ave, New York, NY",626 1st Ave  Apt W21C,New York,10016,,,,,
3009,3009.0,3009.0,regular,Apartment for rent,https://www.zillow.com/homedetails/500-W-45th-St-623-New-York-NY-10036/2068579482_zpid/,40.761597,-73.99418,"500 W 45th St #623, New York, NY 10036",500 W 45th St #623,New York,10036,1.0,1.0,669.0,5350.0,
3010,3010.0,3010.0,regular,Apartment for rent,https://www.zillow.com/homedetails/325-E-41st-St-APT-806-New-York-NY-10017/119908649_zpid/,40.748974,-73.97167,"325 E 41st St APT 806, New York, NY 10017",325 E 41st St APT 806,New York,10017,2.0,1.5,1100.0,5350.0,
3011,3011.0,3011.0,nested,For Rent,/b/160-e-48th-st-new-york-ny-9h6D56/,40.754642,-73.97211,"160 E 48th St, New York, NY",160 E  48th St Apt 12O,New York,10017,,,,,
3012,3012.0,3012.0,nested,For Rent,/b/221-w-29th-st-new-york-ny-9n4sDL/,40.74844,-73.99371,"221 W 29th St, New York, NY",221 W  29th St   # 19A,New York,10001,,,,,
3013,3013.0,3013.0,regular,Apartment for rent,https://www.zillow.com/homedetails/412-E-55th-St-APT-11C-New-York-NY-10022/2126431495_zpid/,40.756424,-73.96309,"412 E 55th St APT 11C, New York, NY 10022",412 E 55th St APT 11C,New York,10022,1.0,1.0,974.0,5350.0,
3014,3014.0,3014.0,regular,Apartment for rent,https://www.zillow.com/homedetails/261-W-28th-St-APT-6C-New-York-NY-10001/83942500_zpid/,40.748444,-73.9959,"261 W 28th St APT 6C, New York, NY 10001",261 W 28th St APT 6C,New York,10001,1.0,1.0,737.0,5350.0,
3015,3015.0,3015.0,nested,Apartment for rent,https://www.zillow.com/homedetails/254-Front-St-APT-5F-New-York-NY-10038/2100713960_zpid/,40.708416,-74.00076,"254 Front St APT 5F, New York, NY 10038",254 Front St APT 5F,New York,10038,,,,,
3016,3016.0,3016.0,regular,Apartment for rent,https://www.zillow.com/homedetails/360-1st-Ave-APT-04E-New-York-NY-10010/2084289121_zpid/,40.73577,-73.97903,"360 1st Ave APT 04E, New York, NY 10010",360 1st Ave APT 04E,New York,10010,2.0,1.0,944.0,5355.0,
3017,3017.0,3017.0,nested,Two Lincoln Square,/apartments/manhattan-ny/two-lincoln-square/9gpqwm/,40.773006,-73.98051,"60 W 66th St, New York, NY",60 W  66th St   Apt 23J,New York,10023,,,,,
3018,3018.0,3018.0,nested,For Rent,/b/the-set-manhattan-ny-5gjyQM/,40.755756,-73.998314,"455 10th Ave, New York, NY",455 10th Ave Apt 31F,New York,10018,,,,,
3019,3019.0,3019.0,regular,Apartment for rent,https://www.zillow.com/homedetails/143-Mulberry-St-APT-4B-New-York-NY-10013/2103520738_zpid/,40.718914,-73.99777,"143 Mulberry St APT 4B, New York, NY 10013",143 Mulberry St APT 4B,New York,10013,2.0,1.0,700.0,5370.0,
3020,3020.0,3020.0,nested,For Rent,/b/572-11th-ave-new-york-ny-29Vj/,40.76166,-73.99732,"572 11th Ave, New York, NY",572 11th Ave  Apt 3R,New York,10036,,,,,
3021,3021.0,3021.0,nested,Apartment for rent,https://www.zillow.com/homedetails/802-9th-Ave-APT-4A-New-York-NY-10019/2106632392_zpid/,40.765423,-73.98719,"802 9th Ave APT 4A, New York, NY 10019",802 9th Ave APT 4A,New York,10019,,,,,
3022,3022.0,3022.0,nested,Apartment for rent,https://www.zillow.com/homedetails/31-E-31st-St-APT-8G-New-York-NY-10016/2114525968_zpid/,40.74564,-73.98355,"31 E 31st St APT 8G, New York, NY 10016",31 E 31st St APT 8G,New York,10016,,,,,
3023,3023.0,3023.0,regular,Apartment for rent,https://www.zillow.com/homedetails/470-2nd-Ave-APT-15C-New-York-NY-10016/2070913928_zpid/,40.74004,-73.979065,"470 2nd Ave APT 15C, New York, NY 10016",470 2nd Ave APT 15C,New York,10016,2.0,1.0,1000.0,5390.0,
3024,3024.0,3024.0,nested,Apartment for rent,https://www.zillow.com/homedetails/246-E-46th-St-3T-New-York-NY-10017/342548649_zpid/,40.75245,-73.97079,"246 E 46th St #3T, New York, NY 10017",246 E 46th St #3T,New York,10017,,,,,
3025,3025.0,3025.0,nested,Apartment for rent,https://www.zillow.com/homedetails/1755-York-Ave-APT-8H-New-York-NY-10128/2097595087_zpid/,40.779697,-73.944595,"1755 York Ave APT 8H, New York, NY 10128",1755 York Ave APT 8H,New York,10128,,,,,
3026,3026.0,3026.0,nested,Apartment for rent,https://www.zillow.com/homedetails/104-E-4th-St-APT-A1-New-York-NY-10003/2111122322_zpid/,40.725666,-73.98844,"104 E 4th St APT A1, New York, NY 10003",104 E 4th St APT A1,New York,10003,,,,,
3027,3027.0,3027.0,nested,Apartment for rent,https://www.zillow.com/homedetails/151-Ludlow-St-APT-8-New-York-NY-10002/2088295406_zpid/,40.720882,-73.98821,"151 Ludlow St APT 8, New York, NY 10002",151 Ludlow St APT 8,New York,10002,,,,,
3028,3028.0,3028.0,nested,Apartment for rent,https://www.zillow.com/homedetails/167-E-90th-St-APT-3C-New-York-NY-10128/2133451277_zpid/,40.78188,-73.95273,"167 E 90th St APT 3C, New York, NY 10128",167 E 90th St APT 3C,New York,10128,,,,,
3029,3029.0,3029.0,nested,For Rent,/b/525-e-72nd-st-new-york-ny-4ZTF/,40.766495,-73.9516,"525 E 72nd St, New York, NY",525 E  72nd St # 11K,New York,10021,,,,,
3030,3030.0,3030.0,nested,For Rent,/b/20-spring-st-new-york-ny-8Wxs/,40.72122,-73.99513,"20 Spring St, New York, NY",20 Spring St   Apt 6,New York,10012,,,,,
3031,3031.0,3031.0,nested,For Rent,/b/230-e-20th-st-new-york-ny-9hJQQB/,40.736343,-73.983025,"230 E 20th St, New York, NY",230 E  20th St   # 11,New York,10003,,,,,
3032,3032.0,3032.0,nested,Apartment for rent,https://www.zillow.com/homedetails/42-Grove-St-APT-2E-New-York-NY-10014/2112710785_zpid/,40.732594,-74.004295,"42 Grove St APT 2E, New York, NY 10014",42 Grove St APT 2E,New York,10014,,,,,
3033,3033.0,3033.0,nested,For Rent,/b/330-e-39th-st-new-york-ny-5Xk7CQ/,40.74715,-73.97202,"330 E 39th St, New York, NY",330 E  39th St   Apt 23M,New York,10016,,,,,
3034,3034.0,3034.0,nested,Apartment for rent,https://www.zillow.com/homedetails/126-Rivington-St-APT-4A-New-York-NY-10002/2117398080_zpid/,40.719845,-73.98699,"126 Rivington St APT 4A, New York, NY 10002",126 Rivington St APT 4A,New York,10002,,,,,
3035,3035.0,3035.0,regular,Apartment for rent,https://www.zillow.com/homedetails/312-W-98th-St-APT-3-New-York-NY-10025/2129295969_zpid/,40.796703,-73.97319,"312 W 98th St APT 3, New York, NY 10025",312 W 98th St APT 3,New York,10025,2.0,1.0,1100.0,5400.0,
3036,3036.0,3036.0,regular,Apartment for rent,https://www.zillow.com/homedetails/17-E-70th-St-APT-1B-New-York-NY-10021/2094326721_zpid/,40.77083,-73.96665,"17 E 70th St APT 1B, New York, NY 10021",17 E 70th St APT 1B,New York,10021,0.0,1.0,500.0,5400.0,
3037,3037.0,3037.0,nested,Apartment for rent,https://www.zillow.com/homedetails/57-Kenmare-St-APT-23-New-York-NY-10012/2111536347_zpid/,40.721085,-73.99593,"57 Kenmare St APT 23, New York, NY 10012",57 Kenmare St APT 23,New York,10012,,,,,
3038,3038.0,3038.0,nested,Apartment for rent,https://www.zillow.com/homedetails/355-E-78th-St-APT-3A-New-York-NY-10075/2116824223_zpid/,40.771927,-73.95358,"355 E 78th St APT 3A, New York, NY 10075",355 E 78th St APT 3A,New York,10075,,,,,
3039,3039.0,3039.0,nested,Apartment for rent,https://www.zillow.com/homedetails/17-Greenwich-Ave-APT-2R-New-York-NY-10014/2130019463_zpid/,40.734394,-74.00014,"17 Greenwich Ave APT 2R, New York, NY 10014",17 Greenwich Ave APT 2R,New York,10014,,,,,
3040,3040.0,3040.0,nested,Apartment for rent,https://www.zillow.com/homedetails/332-E-93rd-St-APT-5A-New-York-NY-10128/2109228498_zpid/,40.78145,-73.947014,"332 E 93rd St APT 5A, New York, NY 10128",332 E 93rd St APT 5A,New York,10128,,,,,
3041,3041.0,3041.0,regular,Apartment for rent,https://www.zillow.com/homedetails/792-Columbus-Ave-12EF-New-York-NY-10025/2053087961_zpid/,40.794315,-73.96645,"792 Columbus Ave #12EF, New York, NY 10025",792 Columbus Ave #12EF,New York,10025,1.0,1.0,812.0,5425.0,
3042,3042.0,3042.0,regular,Apartment for rent,https://www.zillow.com/homedetails/102-E-7th-St-APT-3-New-York-NY-10009/2131782660_zpid/,40.726475,-73.98509,"102 E 7th St APT 3, New York, NY 10009",102 E 7th St APT 3,New York,10009,2.0,1.0,650.0,5440.0,
3043,3043.0,3043.0,nested,For Rent,/b/1399-park-new-york-ny-97RN9v/,40.791275,-73.94867,"1399 Park Ave, New York, NY",1399 Park Ave # 15B,New York,10029,,,,,
3044,3044.0,3044.0,nested,Apartment for rent,https://www.zillow.com/homedetails/215-E-96th-St-APT-14P-New-York-NY-10128/2067087001_zpid/,40.78513,-73.94797,"215 E 96th St APT 14P, New York, NY 10128",215 E 96th St APT 14P,New York,10128,,,,,
3045,3045.0,3045.0,nested,For Rent,/b/515-w-36th-st-new-york-ny-5vwSYN/,40.7564,-73.99913,"515 W 36th St, New York, NY",515 W  36th St   Apt 21F,New York,10018,,,,,
3046,3046.0,3046.0,nested,Apartment for rent,https://www.zillow.com/homedetails/594-Amsterdam-Ave-3A-New-York-NY-10024/2109993771_zpid/,40.78965,-73.97399,"594 Amsterdam Ave #3A, New York, NY 10024",594 Amsterdam Ave #3A,New York,10024,,,,,
3047,3047.0,3047.0,regular,Apartment for rent,https://www.zillow.com/homedetails/245-W-25th-St-APT-1K-New-York-NY-10001/2119280648_zpid/,40.739483,-73.980316,"245 W 25th St APT 1K, New York, NY 10001",245 W 25th St APT 1K,New York,10001,1.0,1.0,848.0,5450.0,
3048,3048.0,3048.0,nested,For Rent,/b/central-park-place-new-york-ny-29Ft/,40.767242,-73.98308,"301 W 57th St, New York, NY",301 W  57th St Apt 11B,New York,10019,,,,,
